| name                                               | title                                                 | level | facing   | categories   | description                                                                                                                                                                                                                                                                              | detail                                                                                                                                                                                                                                                                                                                                      | remediation                                                                                                            | metadata                                                                                                                                                                                                                        | cache_key                                                                                                                                                                   |
| anon_security_definer_function_executable          | Public Can Execute SECURITY DEFINER Function          | WARN  | EXTERNAL | ["SECURITY"] | Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.                                                                       | Function `public.create_admin_profile(user_id uuid, user_email text, user_nom text, user_prenom text, user_telephone text)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/create_admin_profile`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.                    | https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable          | {"name":"create_admin_profile","schema":"public","language":"plpgsql","arguments":"user_id uuid, user_email text, user_nom text, user_prenom text, user_telephone text","security_definer":true}                                | anon_security_definer_function_executable_public_create_admin_profile_user_id uuid, user_email text, user_nom text, user_prenom text, user_telephone text                   |
| anon_security_definer_function_executable          | Public Can Execute SECURITY DEFINER Function          | WARN  | EXTERNAL | ["SECURITY"] | Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.                                                                       | Function `public.create_agency_settings_on_agency_insert()` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/create_agency_settings_on_agency_insert`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.                                                                 | https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable          | {"name":"create_agency_settings_on_agency_insert","schema":"public","language":"plpgsql","arguments":"","security_definer":true}                                                                                                | anon_security_definer_function_executable_public_create_agency_settings_on_agency_insert_                                                                                   |
| anon_security_definer_function_executable          | Public Can Execute SECURITY DEFINER Function          | WARN  | EXTERNAL | ["SECURITY"] | Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.                                                                       | Function `public.create_agent_profile(user_id uuid, user_email text, user_nom text, user_prenom text, user_telephone text)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/create_agent_profile`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.                    | https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable          | {"name":"create_agent_profile","schema":"public","language":"plpgsql","arguments":"user_id uuid, user_email text, user_nom text, user_prenom text, user_telephone text","security_definer":true}                                | anon_security_definer_function_executable_public_create_agent_profile_user_id uuid, user_email text, user_nom text, user_prenom text, user_telephone text                   |
| anon_security_definer_function_executable          | Public Can Execute SECURITY DEFINER Function          | WARN  | EXTERNAL | ["SECURITY"] | Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.                                                                       | Function `public.create_notification(p_user_id uuid, p_agency_id uuid, p_type text, p_title text, p_message text, p_link text)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/create_notification`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.                 | https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable          | {"name":"create_notification","schema":"public","language":"plpgsql","arguments":"p_user_id uuid, p_agency_id uuid, p_type text, p_title text, p_message text, p_link text","security_definer":true}                            | anon_security_definer_function_executable_public_create_notification_p_user_id uuid, p_agency_id uuid, p_type text, p_title text, p_message text, p_link text               |
| anon_security_definer_function_executable          | Public Can Execute SECURITY DEFINER Function          | WARN  | EXTERNAL | ["SECURITY"] | Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.                                                                       | Function `public.fn_after_contrat_insert()` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/fn_after_contrat_insert`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.                                                                                                 | https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable          | {"name":"fn_after_contrat_insert","schema":"public","language":"plpgsql","arguments":"","security_definer":true}                                                                                                                | anon_security_definer_function_executable_public_fn_after_contrat_insert_                                                                                                   |
| anon_security_definer_function_executable          | Public Can Execute SECURITY DEFINER Function          | WARN  | EXTERNAL | ["SECURITY"] | Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.                                                                       | Function `public.fn_after_paiement_cancel()` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/fn_after_paiement_cancel`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.                                                                                               | https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable          | {"name":"fn_after_paiement_cancel","schema":"public","language":"plpgsql","arguments":"","security_definer":true}                                                                                                               | anon_security_definer_function_executable_public_fn_after_paiement_cancel_                                                                                                  |
| anon_security_definer_function_executable          | Public Can Execute SECURITY DEFINER Function          | WARN  | EXTERNAL | ["SECURITY"] | Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.                                                                       | Function `public.fn_after_paiement_insert()` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/fn_after_paiement_insert`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.                                                                                               | https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable          | {"name":"fn_after_paiement_insert","schema":"public","language":"plpgsql","arguments":"","security_definer":true}                                                                                                               | anon_security_definer_function_executable_public_fn_after_paiement_insert_                                                                                                  |
| anon_security_definer_function_executable          | Public Can Execute SECURITY DEFINER Function          | WARN  | EXTERNAL | ["SECURITY"] | Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.                                                                       | Function `public.fn_aggregate_kpi_daily(p_agency_id uuid, p_date date)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/fn_aggregate_kpi_daily`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.                                                                      | https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable          | {"name":"fn_aggregate_kpi_daily","schema":"public","language":"plpgsql","arguments":"p_agency_id uuid, p_date date","security_definer":true}                                                                                    | anon_security_definer_function_executable_public_fn_aggregate_kpi_daily_p_agency_id uuid, p_date date                                                                       |
| anon_security_definer_function_executable          | Public Can Execute SECURITY DEFINER Function          | WARN  | EXTERNAL | ["SECURITY"] | Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.                                                                       | Function `public.fn_aggregate_kpi_monthly(p_agency_id uuid, p_period date)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/fn_aggregate_kpi_monthly`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.                                                                | https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable          | {"name":"fn_aggregate_kpi_monthly","schema":"public","language":"plpgsql","arguments":"p_agency_id uuid, p_period date","security_definer":true}                                                                                | anon_security_definer_function_executable_public_fn_aggregate_kpi_monthly_p_agency_id uuid, p_period date                                                                   |
| anon_security_definer_function_executable          | Public Can Execute SECURITY DEFINER Function          | WARN  | EXTERNAL | ["SECURITY"] | Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.                                                                       | Function `public.fn_compute_financial_snapshots(p_period date)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/fn_compute_financial_snapshots`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.                                                                      | https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable          | {"name":"fn_compute_financial_snapshots","schema":"public","language":"plpgsql","arguments":"p_period date","security_definer":true}                                                                                            | anon_security_definer_function_executable_public_fn_compute_financial_snapshots_p_period date                                                                               |
